Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DepartmentTurnoverBenchmark,JobRoleTurnoverBenchmark,OvertimeImpact,TravelImpact,MaritalImpact,ExternalRiskScore,AgeGroup,IncomePerYear,IncomeToAgeRatio,YearsAtCompanyRatio,YearsInRoleRatio,YearsWithManagerRatio,YearsSincePromotionRatio,TotalSatisfaction,SatisfactionScore,PerformanceScore,CareerProgressionRate,PromotionFrequency,JobStability,IsNewEmployee,IsSeniorEmployee,LongTimeNoPromotion,IncomeLevelMatch,DistanceOvertimeInteraction
40,0,1,16,2,1,3,1,3,1,6,3,0,3544,9,0,16,3,2,1,6,0,3,4,2,0,0,0.12,0.12,0.7,0.9,1.0,0.0756,1,42528,86.4390243902439,0.5714285714285714,0.4,0.0,0.0,2.6666666666666665,11,9,0.14285714285714285,4.0,0.4,0,0,0,3.5404595404595405,0
39,2,1,23,3,3,3,1,3,1,6,1,2,3904,0,0,13,3,1,0,6,2,3,5,2,0,3,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,1,46848,97.6,0.7142857142857143,0.3333333333333333,0.5,0.0,1.6666666666666667,8,9,0.14285714285714285,5.0,5.0,0,0,0,3.9000999000999,0
34,2,1,20,3,5,3,0,4,1,6,3,1,2585,0,0,17,3,4,0,2,5,2,1,0,0,0,0.12,0.12,0.7,1.0,0.9,0.0756,1,31020,73.85714285714286,0.3333333333333333,0.0,0.0,0.0,3.3333333333333335,12,12,0.3333333333333333,1.0,1.0,1,0,0,2.5824175824175826,0
30,2,2,7,4,2,4,0,3,2,7,1,0,4779,7,0,14,3,2,2,8,3,3,3,2,0,2,0.125,0.125,0.7,1.0,1.0,0.0875,0,57348,154.16129032258064,0.3333333333333333,0.5,0.5,0.0,2.3333333333333335,10,9,0.2222222222222222,3.0,0.375,0,0,0,2.3883058470764618,0
30,0,1,7,3,5,3,1,3,1,6,3,0,1274,1,0,13,3,2,2,1,2,2,1,0,0,0,0.12,0.12,0.7,0.9,1.0,0.0756,0,15288,41.096774193548384,0.5,0.0,0.0,0.0,2.6666666666666665,10,9,0.5,1.0,0.5,1,0,0,1.2727272727272727,0
34,0,2,4,4,2,3,0,3,2,7,3,1,6538,9,0,15,3,1,1,6,3,3,3,2,1,2,0.125,0.125,0.7,0.9,0.9,0.070875,1,78456,186.8,0.42857142857142855,0.5,0.5,0.25,2.3333333333333335,10,9,0.2857142857142857,1.5,0.3,0,0,0,3.267366316841579,0
55,2,1,1,3,3,4,1,3,5,3,1,2,19045,0,1,14,3,3,0,37,2,3,36,10,4,13,0.12,0.09,1.3,1.0,1.2,0.1872,3,228540,340.0892857142857,0.9473684210526315,0.2702702702702703,0.35135135135135137,0.10810810810810811,2.6666666666666665,11,9,0.13157894736842105,7.2,36.0,0,1,0,3.8082383523295342,1
41,2,2,2,5,1,2,0,3,4,3,1,1,16595,7,0,16,3,2,1,22,2,3,18,16,11,8,0.125,0.09,0.7,1.0,0.9,0.07875,2,199140,395.1190476190476,0.782608695652174,0.8421052631578947,0.42105263157894735,0.5789473684210527,1.6666666666666667,8,9,0.17391304347826086,1.5,2.25,0,1,1,4.147713071732067,0
46,0,1,7,4,3,3,0,3,2,4,3,1,5258,2,0,14,3,3,0,7,2,4,1,0,0,0,0.12,0.1,0.7,0.9,0.9,0.06804,2,63096,111.87234042553192,0.125,0.0,0.0,0.0,3.0,13,9,0.25,1.0,0.3333333333333333,1,0,0,2.627686156921539,0
31,2,0,8,2,3,4,0,4,1,1,2,2,2109,9,0,18,3,4,0,8,3,3,3,2,0,2,0.073,0.073,0.7,1.0,1.2,0.0613199999999999,1,25308,65.90625,0.3333333333333333,0.5,0.5,0.0,3.3333333333333335,13,12,0.1111111111111111,3.0,0.3,0,0,0,2.1068931068931067,0
41,2,2,8,3,2,3,0,3,2,7,2,1,4393,5,0,21,4,3,1,14,3,3,5,4,1,4,0.125,0.125,0.7,1.0,0.9,0.07875,2,52716,104.5952380952381,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.16666666666666666,2.6666666666666665,11,12,0.13333333333333333,2.5,0.8333333333333334,0,0,0,2.1954022988505746,0
40,2,2,14,2,1,4,0,3,2,7,1,1,4639,1,0,15,3,3,1,5,2,3,5,4,1,2,0.125,0.125,0.7,1.0,0.9,0.07875,1,55668,113.14634146341463,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.16666666666666666,2.6666666666666665,11,9,0.3333333333333333,2.5,2.5,0,0,0,2.3183408295852073,0
43,0,1,7,3,3,4,1,4,1,6,4,0,2089,4,0,14,3,4,3,7,3,4,5,4,2,2,0.12,0.12,0.7,0.9,1.0,0.0756,2,25068,47.47727272727273,0.625,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.0,16,12,0.125,1.6666666666666667,1.0,0,0,0,2.086913086913087,0
35,2,1,25,2,4,1,1,2,2,2,4,2,3681,4,0,14,3,4,0,9,3,3,3,2,0,2,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,1,44172,102.25,0.3,0.5,0.5,0.0,3.0,12,6,0.2,3.0,0.6,0,0,0,1.8395802098950524,0
53,2,2,2,2,3,3,1,3,4,3,3,0,14852,6,0,13,3,3,1,22,3,4,17,13,15,2,0.125,0.09,0.7,1.0,1.0,0.0875,3,178224,275.037037037037,0.7391304347826086,0.7222222222222222,0.1111111111111111,0.8333333333333334,3.0,13,9,0.17391304347826086,1.0625,2.4285714285714284,0,1,1,3.712071982004499,0
31,1,2,5,3,2,4,0,3,1,8,2,0,2789,1,0,11,3,3,1,2,5,2,2,2,2,2,0.125,0.125,0.7,1.2,1.0,0.105,1,33468,87.15625,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,11,9,0.3333333333333333,0.6666666666666666,1.0,1,0,0,2.786213786213786,0
21,2,1,15,2,1,3,1,3,1,6,4,2,1232,1,0,14,3,4,0,0,6,3,0,0,0,0,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,14784,56.0,0.0,0.0,0.0,0.0,3.6666666666666665,14,9,1.0,0.0,0.0,1,0,0,1.2307692307692308,0
49,2,2,11,4,2,4,0,3,2,7,4,2,4507,3,0,12,3,3,0,8,1,4,5,1,0,4,0.125,0.125,0.7,1.0,1.2,0.105,2,54084,90.14,0.5555555555555556,0.16666666666666666,0.6666666666666666,0.0,3.6666666666666665,15,9,0.2222222222222222,5.0,1.25,0,0,0,2.2523738130934534,0
30,2,2,5,3,1,2,0,3,3,7,4,1,9419,2,0,12,3,3,1,12,2,3,10,9,7,4,0.125,0.125,0.7,1.0,0.9,0.07875,0,113028,303.83870967741933,0.7692307692307693,0.8181818181818182,0.36363636363636365,0.6363636363636364,3.0,12,9,0.23076923076923078,1.25,3.3333333333333335,0,1,1,3.1386204598467176,0
33,2,1,8,5,1,4,1,3,2,0,3,2,6388,2,1,17,3,1,0,14,6,3,0,0,0,0,0.12,0.11,1.3,1.0,1.2,0.1872,1,76656,187.88235294117646,0.0,0.0,0.0,0.0,2.6666666666666665,11,9,0.13333333333333333,0.0,0.0,1,0,0,3.1924037981009494,8
33,2,2,10,4,2,2,1,3,2,7,3,2,5487,1,0,14,3,2,0,10,2,2,10,4,0,9,0.125,0.125,0.7,1.0,1.2,0.105,1,65844,161.38235294117646,0.9090909090909091,0.36363636363636365,0.8181818181818182,0.0,2.3333333333333335,9,9,0.18181818181818182,10.0,5.0,0,1,0,2.742128935532234,0
29,2,1,1,2,1,2,0,2,1,2,1,1,2319,1,1,11,3,4,1,1,1,3,1,0,0,0,0.12,0.12,1.3,1.0,0.9,0.1404,0,27828,77.3,0.5,0.0,0.0,0.0,2.3333333333333335,10,6,0.5,1.0,0.5,1,0,0,2.3166833166833167,1
33,2,1,1,3,1,2,0,2,2,0,4,2,6949,0,0,14,3,1,0,6,3,3,5,0,1,4,0.12,0.11,0.7,1.0,1.2,0.1007999999999999,1,83388,204.38235294117646,0.7142857142857143,0.0,0.6666666666666666,0.16666666666666666,2.3333333333333335,10,6,0.2857142857142857,2.5,5.0,0,0,0,3.4727636181909047,0
28,1,2,7,3,1,3,1,3,2,7,1,2,4898,0,0,14,3,4,0,5,5,3,4,2,1,3,0.125,0.125,0.7,1.2,1.2,0.126,0,58776,168.89655172413794,0.6666666666666666,0.4,0.6,0.2,2.6666666666666665,11,9,0.3333333333333333,2.0,4.0,0,0,0,2.447776111944028,0
40,2,1,15,3,1,1,0,2,3,4,3,1,10435,1,0,13,3,4,2,18,2,3,18,15,14,12,0.12,0.1,0.7,1.0,0.9,0.0756,1,125220,254.5121951219512,0.9473684210526315,0.7894736842105263,0.631578947368421,0.7368421052631579,2.6666666666666665,11,6,0.15789473684210525,1.2,9.0,0,1,1,3.477174275241586,0
33,2,1,4,4,3,3,0,2,1,6,2,1,2622,6,0,21,4,4,0,7,3,3,3,2,1,1,0.12,0.12,0.7,1.0,0.9,0.0756,1,31464,77.11764705882354,0.375,0.5,0.25,0.25,3.0,12,8,0.125,1.5,0.42857142857142855,0,0,0,2.6193806193806193,0
23,2,1,26,1,1,3,1,3,1,6,4,0,2904,1,0,12,3,3,2,4,2,2,4,2,0,2,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,0,34848,121.0,0.8,0.4,0.4,0.0,3.3333333333333335,12,9,0.2,4.0,2.0,0,0,0,2.901098901098901,0
46,2,2,1,2,2,2,0,3,3,7,1,0,10453,1,0,25,4,3,3,24,2,3,24,13,15,7,0.125,0.125,0.7,1.0,1.0,0.0875,2,125436,222.40425531914894,0.96,0.52,0.28,0.6,2.0,9,12,0.12,1.5,12.0,0,1,1,3.483172275908031,0
47,0,1,1,1,3,3,0,3,3,5,2,1,11957,0,0,18,3,1,2,14,3,1,13,8,5,12,0.12,0.1,0.7,0.9,0.9,0.06804,2,143484,249.10416666666666,0.8666666666666667,0.5714285714285714,0.8571428571428571,0.35714285714285715,2.0,7,9,0.2,2.1666666666666665,13.0,0,1,1,3.984338553815395,0
29,2,1,1,3,1,1,1,3,2,0,1,1,5373,0,0,12,3,1,1,6,5,2,5,3,0,2,0.12,0.11,0.7,1.0,0.9,0.0756,0,64476,179.1,0.7142857142857143,0.5,0.3333333333333333,0.0,1.0,5,9,0.2857142857142857,5.0,5.0,0,0,0,2.685157421289355,0
45,2,1,8,4,4,4,1,3,2,6,4,1,3697,9,0,14,3,1,2,12,3,3,10,9,9,8,0.12,0.12,0.7,1.0,0.9,0.0756,2,44364,80.3695652173913,0.7692307692307693,0.8181818181818182,0.7272727272727273,0.8181818181818182,3.0,12,9,0.15384615384615385,1.0,1.0,0,1,1,1.847576211894053,0
26,1,1,2,3,1,1,1,3,1,6,1,1,2042,6,1,14,3,2,1,6,2,3,3,2,1,2,0.12,0.12,1.3,1.2,0.9,0.16848,0,24504,75.62962962962963,0.42857142857142855,0.5,0.5,0.25,1.3333333333333333,7,9,0.14285714285714285,1.5,0.42857142857142855,0,0,0,2.03996003996004,2
47,2,2,2,4,1,4,0,2,1,8,4,2,3294,1,1,18,3,1,0,3,3,2,3,2,1,2,0.125,0.125,1.3,1.0,1.2,0.195,2,39528,68.625,0.75,0.5,0.5,0.25,3.0,11,6,0.25,1.5,1.5,0,0,0,3.2907092907092905,2
45,2,0,24,4,3,2,1,3,1,1,2,2,2177,1,0,16,3,1,0,6,3,3,6,3,0,4,0.073,0.073,0.7,1.0,1.2,0.0613199999999999,2,26124,47.32608695652174,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.0,1.6666666666666667,8,9,0.14285714285714285,6.0,3.0,0,0,0,2.174825174825175,0
37,2,2,16,4,2,4,1,2,2,7,3,0,6334,4,0,19,3,4,2,9,2,3,1,0,0,0,0.125,0.125,0.7,1.0,1.0,0.0875,1,76008,166.68421052631578,0.1,0.0,0.0,0.0,3.6666666666666665,14,6,0.2,1.0,0.2,1,0,0,3.165417291354323,0
45,1,1,1,4,3,2,1,3,2,0,3,2,5399,4,0,12,3,3,0,12,3,3,4,2,0,3,0.12,0.11,0.7,1.2,1.2,0.1209599999999999,2,64788,117.3695652173913,0.3076923076923077,0.4,0.6,0.0,2.6666666666666665,11,9,0.15384615384615385,4.0,0.8,0,0,0,2.6981509245377313,0
27,2,2,9,3,2,4,1,3,2,7,4,2,4105,1,0,14,3,1,0,7,5,3,7,7,0,7,0.125,0.125,0.7,1.0,1.2,0.105,0,49260,146.60714285714286,0.875,0.875,0.875,0.0,3.0,12,9,0.25,7.0,3.5,0,0,0,2.051474262868566,0
40,2,2,7,4,3,2,1,3,5,3,2,2,19833,1,0,14,3,2,0,21,3,2,21,8,12,8,0.125,0.09,0.7,1.0,1.2,0.105,1,237996,483.7317073170732,0.9545454545454546,0.36363636363636365,0.36363636363636365,0.5454545454545454,2.0,8,9,0.22727272727272727,1.6153846153846154,10.5,0,1,1,3.9658068386322736,0
34,1,1,2,1,1,4,1,2,2,4,3,1,9547,1,0,17,3,3,0,10,2,2,10,9,1,9,0.12,0.1,0.7,1.2,0.9,0.09072,1,114564,272.77142857142854,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.09090909090909091,3.3333333333333335,12,6,0.18181818181818182,5.0,5.0,0,1,0,4.771114442778611,0
36,2,1,7,4,4,2,1,3,1,6,4,2,4678,2,0,18,3,3,0,8,6,3,6,2,0,1,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,1,56136,126.43243243243244,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.0,3.0,12,9,0.1111111111111111,6.0,2.0,0,0,0,4.673326673326673,0
32,2,1,3,2,1,3,0,3,3,5,4,2,11159,3,0,15,3,4,0,10,6,3,7,7,7,7,0.12,0.1,0.7,1.0,1.2,0.1007999999999999,1,133908,338.1515151515151,0.6363636363636364,0.875,0.875,0.875,3.6666666666666665,14,9,0.2727272727272727,0.875,1.75,0,0,1,3.7184271909363544,0
33,1,2,7,3,3,4,1,3,2,7,1,1,4373,0,0,14,3,1,2,5,2,3,4,3,0,3,0.125,0.125,0.7,1.2,0.9,0.0945,1,52476,128.61764705882354,0.6666666666666666,0.6,0.6,0.0,2.0,9,9,0.3333333333333333,4.0,4.0,0,0,0,2.185407296351824,0
30,1,0,8,3,0,3,0,2,1,1,4,0,2180,6,0,11,3,3,1,6,0,2,4,2,1,2,0.073,0.073,0.7,1.2,1.0,0.0613199999999999,0,26160,70.3225806451613,0.5714285714285714,0.4,0.4,0.2,3.3333333333333335,12,6,0.14285714285714285,2.0,0.5714285714285714,0,0,0,2.177822177822178,0
38,2,2,3,3,1,1,1,3,3,7,3,0,10609,0,0,12,3,3,2,17,6,2,16,10,5,13,0.125,0.125,0.7,1.0,1.0,0.0875,1,127308,272.02564102564105,0.8888888888888888,0.5882352941176471,0.7647058823529411,0.29411764705882354,2.3333333333333335,9,9,0.16666666666666666,2.6666666666666665,16.0,0,1,1,3.53515494835055,0
48,2,1,6,3,1,1,1,2,2,0,3,2,4240,2,0,13,3,4,0,19,0,3,2,2,2,2,0.12,0.11,0.7,1.0,1.2,0.1007999999999999,2,50880,86.53061224489795,0.1,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665,11,6,0.1,0.6666666666666666,0.6666666666666666,1,0,0,2.1189405297351325,0
38,2,2,16,3,1,2,0,3,2,7,2,2,4198,2,0,12,3,2,0,8,5,4,3,2,1,2,0.125,0.125,0.7,1.0,1.2,0.105,1,50376,107.64102564102564,0.3333333333333333,0.5,0.5,0.25,2.0,10,9,0.2222222222222222,1.5,1.0,0,0,0,2.097951024487756,0
42,2,2,4,4,2,2,1,3,2,7,1,2,5155,7,0,13,3,4,0,9,3,4,6,4,1,5,0.125,0.125,0.7,1.0,1.2,0.105,2,61860,119.88372093023256,0.6,0.5714285714285714,0.7142857142857143,0.14285714285714285,2.3333333333333335,11,9,0.2,3.0,0.75,0,0,0,2.5762118940529737,0
39,2,1,2,4,5,4,0,2,2,0,3,2,4553,1,0,11,3,1,0,20,4,3,20,7,11,10,0.12,0.11,0.7,1.0,1.2,0.1007999999999999,1,54636,113.825,0.9523809523809523,0.3333333333333333,0.47619047619047616,0.5238095238095238,2.6666666666666665,11,6,0.09523809523809523,1.6666666666666667,10.0,0,1,1,2.2753623188405796,0
37,2,1,14,3,1,4,0,3,1,2,1,0,3034,1,0,12,3,3,1,18,2,2,18,7,12,17,0.12,0.12,0.7,1.0,1.0,0.0839999999999999,1,36408,79.84210526315789,0.9473684210526315,0.3684210526315789,0.8947368421052632,0.631578947368421,2.6666666666666665,10,9,0.05263157894736842,1.3846153846153846,9.0,0,1,1,3.030969030969031,0
40,2,1,19,2,3,3,1,3,2,2,4,1,2741,8,1,15,3,3,1,15,2,4,7,2,3,7,0.12,0.12,1.3,1.0,0.9,0.1404,1,32892,66.85365853658537,0.4375,0.25,0.875,0.375,3.3333333333333335,14,9,0.125,1.75,0.7777777777777778,0,0,0,1.369815092453773,19
45,2,2,20,3,1,4,0,3,2,7,3,2,4850,8,0,15,3,3,0,8,3,3,5,3,0,1,0.125,0.125,0.7,1.0,1.2,0.105,2,58200,105.43478260869566,0.5555555555555556,0.5,0.16666666666666666,0.0,3.3333333333333335,13,9,0.2222222222222222,5.0,0.5555555555555556,0,0,0,2.4237881059470263,0
30,2,2,5,3,2,4,0,2,2,7,3,0,6118,1,0,13,3,3,3,10,2,3,10,9,1,2,0.125,0.125,0.7,1.0,1.0,0.0875,0,73416,197.3548387096774,0.9090909090909091,0.8181818181818182,0.18181818181818182,0.09090909090909091,3.3333333333333335,13,6,0.18181818181818182,5.0,5.0,0,1,0,3.057471264367816,0
48,2,1,10,3,1,4,1,2,5,5,2,1,19665,4,0,12,3,4,0,29,3,3,22,10,12,9,0.12,0.1,0.7,1.0,0.9,0.0756,2,235980,401.3265306122449,0.7333333333333333,0.43478260869565216,0.391304347826087,0.5217391304347826,3.3333333333333335,13,6,0.16666666666666666,1.6923076923076923,4.4,0,1,1,3.9322135572885424,0
28,2,1,2,4,3,3,1,3,1,6,3,2,4382,6,0,17,3,4,0,5,3,2,2,2,2,1,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,52584,151.10344827586206,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.3333333333333335,12,9,0.16666666666666666,0.6666666666666666,0.2857142857142857,1,0,0,4.3776223776223775,0
34,2,2,3,3,4,4,1,1,2,7,1,2,4759,3,0,18,3,4,0,15,2,3,13,9,3,12,0.125,0.125,0.7,1.0,1.2,0.105,1,57108,135.97142857142856,0.8125,0.6428571428571429,0.8571428571428571,0.21428571428571427,3.0,12,3,0.125,3.25,3.25,0,1,0,2.3783108445777112,0
26,2,1,25,3,1,1,1,1,1,2,3,2,2293,1,0,12,3,3,0,1,2,2,1,0,0,1,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,27516,84.92592592592592,0.5,0.0,0.5,0.0,2.3333333333333335,9,3,0.5,1.0,0.5,1,0,0,2.2907092907092905,0
51,2,0,5,3,1,3,1,3,4,3,2,0,14026,1,1,11,3,2,1,33,2,3,33,9,0,10,0.073,0.09,1.3,1.0,1.0,0.0949,3,168312,269.7307692307692,0.9705882352941176,0.2647058823529412,0.29411764705882354,0.0,2.3333333333333335,10,9,0.11764705882352941,33.0,16.5,0,1,0,3.5056235941014746,5
33,2,1,9,3,3,1,1,3,1,6,4,1,2781,0,0,13,3,2,1,15,5,3,14,10,4,10,0.12,0.12,0.7,1.0,0.9,0.0756,1,33372,81.79411764705883,0.875,0.6666666666666666,0.6666666666666666,0.26666666666666666,2.3333333333333335,10,9,0.0625,2.8,14.0,0,1,0,2.7782217782217784,0
38,1,1,2,4,1,1,0,4,2,4,1,2,5980,6,1,12,3,4,0,17,2,3,15,7,4,12,0.12,0.1,1.3,1.2,1.2,0.22464,1,71760,153.33333333333334,0.8333333333333334,0.4375,0.75,0.25,2.0,9,12,0.1111111111111111,3.0,2.142857142857143,0,1,0,2.9885057471264367,2
30,2,1,2,3,1,3,0,1,2,4,4,2,6091,2,0,20,4,3,0,11,2,3,5,4,0,2,0.12,0.1,0.7,1.0,1.2,0.1007999999999999,0,73092,196.48387096774192,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.0,3.3333333333333335,13,4,0.16666666666666666,5.0,1.6666666666666667,0,0,0,3.0439780109945027,0
49,2,1,18,4,1,4,1,2,5,5,3,0,19502,1,1,17,3,3,1,31,5,3,31,9,0,9,0.12,0.1,1.3,1.0,1.0,0.156,2,234024,390.04,0.96875,0.28125,0.28125,0.0,3.3333333333333335,13,6,0.15625,31.0,15.5,0,1,0,3.899620075984803,18
38,2,2,9,3,2,2,1,2,1,8,2,1,2899,0,0,19,3,4,1,3,3,3,2,2,1,2,0.125,0.125,0.7,1.0,0.9,0.07875,1,34788,74.33333333333333,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.6666666666666665,11,6,0.25,1.0,2.0,1,0,0,2.896103896103896,0
30,2,1,10,3,3,1,0,3,3,4,3,2,9667,9,0,14,3,2,0,9,3,3,7,7,0,2,0.12,0.1,0.7,1.0,1.2,0.1007999999999999,0,116004,311.83870967741933,0.7,0.875,0.25,0.0,2.0,9,9,0.3,7.0,0.7,0,0,0,3.2212595801399533,0
50,1,1,22,5,3,3,1,1,4,5,4,2,14411,1,1,13,3,4,0,32,2,3,32,6,13,9,0.12,0.1,1.3,1.2,1.2,0.22464,2,172932,282.5686274509804,0.9696969696969697,0.18181818181818182,0.2727272727272727,0.3939393939393939,3.6666666666666665,14,3,0.12121212121212122,2.2857142857142856,16.0,0,1,1,3.601849537615596,22
40,2,1,8,2,1,2,0,3,2,4,1,1,6516,2,1,16,3,2,1,18,3,3,1,0,0,0,0.12,0.1,1.3,1.0,0.9,0.1404,1,78192,158.9268292682927,0.05263157894736842,0.0,0.0,0.0,1.6666666666666667,8,9,0.10526315789473684,1.0,0.3333333333333333,1,0,0,3.2563718140929536,8
40,2,2,4,4,2,3,1,2,3,7,4,1,10855,7,0,11,3,1,1,15,2,2,12,11,2,11,0.125,0.125,0.7,1.0,0.9,0.07875,1,130260,264.7560975609756,0.75,0.8461538461538461,0.8461538461538461,0.15384615384615385,2.6666666666666665,10,6,0.1875,4.0,1.5,0,1,0,3.6171276241252914,0
44,2,1,4,2,1,3,1,4,5,3,1,0,19190,1,0,14,3,4,2,26,4,2,25,9,14,13,0.12,0.09,0.7,1.0,1.0,0.0839999999999999,2,230280,426.44444444444446,0.9259259259259259,0.34615384615384615,0.5,0.5384615384615384,2.6666666666666665,10,12,0.18518518518518517,1.6666666666666667,12.5,0,1,1,3.837232553489302,0
49,1,1,28,2,1,1,1,2,2,2,1,2,4284,3,0,20,4,1,0,20,2,3,4,3,1,3,0.12,0.12,0.7,1.2,1.2,0.1209599999999999,2,51408,85.68,0.19047619047619047,0.6,0.6,0.2,1.0,6,8,0.09523809523809523,2.0,1.0,0,0,0,2.1409295352323836,0
42,2,1,13,3,3,2,1,4,2,0,1,1,5538,5,0,18,3,3,2,10,2,2,0,0,0,0,0.12,0.11,0.7,1.0,0.9,0.0756,2,66456,128.7906976744186,0.0,0.0,0.0,0.0,2.0,8,12,0.18181818181818182,0.0,0.0,1,0,0,2.767616191904048,0
26,2,1,3,3,1,1,0,3,1,6,4,1,2061,1,0,21,4,1,0,1,5,3,1,0,0,0,0.12,0.12,0.7,1.0,0.9,0.0756,0,24732,76.33333333333333,0.5,0.0,0.0,0.0,2.0,9,12,0.5,1.0,0.5,1,0,0,2.058941058941059,0
20,1,2,9,3,2,4,0,3,1,8,4,2,2323,1,1,14,3,2,0,2,3,3,2,2,0,2,0.125,0.125,1.3,1.2,1.2,0.2339999999999999,0,27876,110.61904761904762,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,3.3333333333333335,13,9,0.3333333333333333,2.0,1.0,1,0,0,2.3206793206793206,9
36,1,2,3,4,3,1,1,2,3,7,4,1,9699,4,0,11,3,1,1,16,2,3,13,9,1,12,0.125,0.125,0.7,1.2,0.9,0.0945,1,116388,262.13513513513516,0.7647058823529411,0.6428571428571429,0.8571428571428571,0.07142857142857142,2.0,9,6,0.17647058823529413,6.5,2.6,0,1,0,3.231922692435855,0
41,0,1,2,4,4,1,0,2,2,0,3,2,6811,2,1,17,3,1,0,10,3,3,8,7,0,7,0.12,0.11,1.3,0.9,1.2,0.16848,2,81732,162.16666666666666,0.7272727272727273,0.7777777777777778,0.7777777777777778,0.0,1.6666666666666667,8,6,0.18181818181818182,8.0,2.6666666666666665,0,0,0,3.4037981009495253,2
25,2,1,2,1,3,1,1,4,1,6,1,2,3424,7,0,13,3,3,0,6,3,2,4,3,0,1,0.12,0.12,0.7,1.0,1.2,0.1007999999999999,0,41088,131.69230769230768,0.5714285714285714,0.6,0.2,0.0,1.6666666666666667,7,12,0.14285714285714285,4.0,0.5,0,0,0,3.4205794205794207,0
36,2,2,11,4,2,2,0,2,2,7,4,1,6652,4,0,13,3,1,1,8,2,2,6,3,0,0,0.125,0.125,0.7,1.0,0.9,0.07875,1,79824,179.78378378378378,0.6666666666666666,0.42857142857142855,0.0,0.0,2.3333333333333335,9,6,0.2222222222222222,6.0,1.2,0,0,0,3.3243378310844576,0
38,2,1,1,4,1,2,0,4,2,0,4,2,7625,0,0,13,3,3,0,10,4,2,9,7,1,8,0.12,0.11,0.7,1.0,1.2,0.1007999999999999,1,91500,195.51282051282053,0.8181818181818182,0.7,0.8,0.1,3.0,11,12,0.18181818181818182,4.5,9.0,0,0,0,3.8105947026486757,0
52,0,1,19,4,3,4,1,3,1,6,4,1,4258,0,0,18,3,1,1,5,3,3,4,3,1,2,0.12,0.12,0.7,0.9,0.9,0.06804,3,51096,80.33962264150944,0.6666666666666666,0.6,0.4,0.2,3.0,12,9,0.16666666666666666,2.0,4.0,0,0,0,4.253746253746254,0
25,2,2,19,2,2,3,1,2,1,8,2,1,2413,1,1,18,3,3,3,1,2,3,1,0,0,0,0.125,0.125,1.3,1.0,0.9,0.14625,0,28956,92.8076923076923,0.5,0.0,0.0,0.0,2.6666666666666665,11,6,0.5,1.0,0.5,1,0,0,2.410589410589411,19
37,0,1,25,5,3,2,0,3,2,6,3,1,4449,3,1,15,3,1,2,15,2,3,13,11,10,7,0.12,0.12,1.3,0.9,0.9,0.12636,1,53388,117.07894736842105,0.8125,0.7857142857142857,0.5,0.7142857142857143,2.0,9,9,0.125,1.1818181818181819,3.25,0,1,1,2.2233883058470765,25
24,1,2,24,3,3,4,1,3,1,8,4,1,2400,0,0,13,3,3,2,3,3,3,2,2,2,1,0.125,0.125,0.7,1.2,0.9,0.0945,0,28800,96.0,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.6666666666666665,14,9,0.25,0.6666666666666666,2.0,1,0,0,2.3976023976023977,0
38,2,1,10,3,3,3,0,3,2,0,3,1,9824,3,0,19,3,3,1,18,4,3,1,0,0,0,0.12,0.11,0.7,1.0,0.9,0.0756,1,117888,251.89743589743588,0.05263157894736842,0.0,0.0,0.0,3.0,12,9,0.10526315789473684,1.0,0.25,1,0,0,4.909545227386307,0
35,2,1,7,3,4,3,1,3,3,4,3,2,10221,3,0,21,4,2,0,17,3,4,8,5,1,6,0.12,0.1,0.7,1.0,1.2,0.1007999999999999,1,122652,283.9166666666667,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.1111111111111111,2.6666666666666665,12,12,0.16666666666666666,4.0,2.0,0,0,0,3.405864711762746,0
